accessibilityId,placeId,mobilityAccess,visualAccess,hearingAccess,cognitiveAccess,wheelchairAccess,strollerAccess,elderlyAccess,disabledToilet,transitAccess500m,facilityAccess,activityAccess,accessVerdictReason,slopeInfo,routeCondition,barrierFreeDetail,partialReason,mobilityCaveat,mobilityEvidence,visualEvidence,hearingEvidence,visualAid,hearingAid,activityEvidence,toiletScope,toiletScopeDesc,moveType,assistLevel,wheelchairRental,ticketOfficeAccess,wheelchairSeating,surveySource,sensoryLoad,assistAvailable,reservationRequired,multiTypeSourceDate,dynamicObstacle,dynamicObstacleDesc,wheelchairSection,wheelchairSectionDist,wheelchairDifficulty,wheelchairCaveat,companionRequired,vehicleAccessible,disabledToiletOnRoute,accessibleRoomCount,accessibleRoomNote,openTourismSite,source,sourceDate,sourceCheckUrl,multiTypeSource,multiTypeNote,verifyStatus,verifyNote,correctionHistory,schemaVersion,evidenceType,evidenceDetail,beachAccessRoute,beachEntryNote,waterEntryNote,recommendForMobility,recommendForVisual,recommendForHearing,sensoryAccessNote
ACC_P700,P700,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: UNKNOWN,,,,Y,UNKNOWN,UNKNOWN,
ACC_P701,P701,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: UNKNOWN,,,,Y,UNKNOWN,UNKNOWN,
ACC_P702,P702,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,UNKNOWN,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,경사로 있음,단차 있음+계단 있음+휠체어 접근 가능,UNKNOWN,구간별 접근 제한 — 접근로 계단 존재(우회로 미확인),,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,FIX20: FULL 재점검 — 구간편차 기준 일괄 적용,v3,ROUTE_SURVEY,경로 상태 조사: 단차 있음+계단 있음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P703,P703,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: UNKNOWN,,,,Y,UNKNOWN,UNKNOWN,
ACC_P704,P704,FULL,UNKNOWN,UNKNOWN,UNKNOWN,FULL,FULL,FULL,UNKNOWN,Y,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,UNKNOWN,단차 없음+휠체어 접근 가능+무장애 코스 포함,UNKNOWN,,장애인화장실 미확인 — 장시간 체류 시 사전 확인 필요,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능+무장애 코스 포함,,,,Y,UNKNOWN,UNKNOWN,
ACC_P705,P705,PARTIAL,PARTIAL,UNKNOWN,UNKNOWN,PARTIAL,PARTIAL,PARTIAL,FULL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,"내부 관람로 천체관측실 접근로 계단 단차 있으며, 휠체어 관람석 없습니다+※ 천체관측실 접근로 계단 단차로 '도움필요 상' 이며 그 외 '단독접근가능' 입니다+주 출입구 경사로 설치되어 있습니다",단차 있음+계단 있음+휠체어 접근 가능+이동 보조 필요,장애인 주차장 있음+장애인 화장실 있음+엘리베이터 있음+휠체어 대여 가능,천체관측실 계단 단차 · 휠체어 관람석 없음,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,Y,,N — 휠체어 전용 관람석 없음,㈜휴플 자체 현장조사 (2024~2025),,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net · https://www.data.go.kr/data/15101897/openapi.do,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",VERIFIED,"[FIX65] 한국관광공사 무장애 API(detailWithTour2) — braileblock=점자유도로 있음(전시관 출입구 앞)<br />
점자 블록 있음_시각장애인",FIX12: 조사 서술문 제약 명시로 FULL→PARTIAL 하향 | FIX65: visualAccess UNKNOWN→PARTIAL (KTO API),v3,FIELD_SURVEY,㈜휴플 자체 현장조사 / 경로: 단차 있음+계단 있음+휠체어 접근 가능+이동 보조 필요,,,,Y,UNKNOWN,UNKNOWN,
ACC_P706,P706,FULL,UNKNOWN,UNKNOWN,UNKNOWN,FULL,FULL,FULL,FULL,Y,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,UNKNOWN,단차 없음+휠체어 접근 가능,장애인 화장실 있음+장애인 주차장 있음+엘리베이터 있음+휠체어 대여 가능,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P707,P707,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,UNKNOWN,UNKNOWN,FULL,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,UNKNOWN,휠체어 접근 제한+확인 필요,장애인 화장실 있음,[FIX21-A] 경로상 휠체어 접근 불가 명시,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: 장애인 화장실 있음,,,,Y,UNKNOWN,UNKNOWN,
ACC_P708,P708,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,UNKNOWN,정보 없음+확인 필요,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: UNKNOWN,,,,Y,UNKNOWN,UNKNOWN,
ACC_P709,P709,FULL,UNKNOWN,UNKNOWN,UNKNOWN,FULL,FULL,FULL,FULL,Y,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,UNKNOWN,단차 없음+휠체어 접근 가능,장애인 주차장 있음+장애인 화장실 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P710,P710,FULL,UNKNOWN,UNKNOWN,UNKNOWN,FULL,FULL,FULL,FULL,N,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,UNKNOWN,단차 없음+휠체어 접근 가능,장애인 주차장 있음+엘리베이터 있음+휠체어 대여 가능+장애인 화장실 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P711,P711,FULL,PARTIAL,UNKNOWN,UNKNOWN,FULL,FULL,FULL,FULL,Y,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,주출입구는 턱이 없어 휠체어 접근 가능함(수동문)+출입구까지 경사로가 설치되어 있음,단차 없음+휠체어 접근 가능,장애인 주차장 있음+엘리베이터 있음+장애인 화장실 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net · https://www.data.go.kr/data/15101897/openapi.do,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,[FIX65] 한국관광공사 무장애 API(detailWithTour2) — braileblock=점자블록 있음(주출입구)_시각장애인 편의시설,FIX65: visualAccess UNKNOWN→PARTIAL (KTO API),v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P712,P712,FULL,UNKNOWN,UNKNOWN,UNKNOWN,FULL,UNKNOWN,UNKNOWN,FULL,Y,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,UNKNOWN,휠체어 접근 가능,장애인 주차장 있음+장애인 화장실 있음+엘리베이터 있음+휠체어 대여 가능,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: 장애인 주차장 있음+장애인 화장실 있음+엘리베이터 있음+휠체어 대여 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P713,P713,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,UNKNOWN,정보 없음+확인 필요,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: UNKNOWN,,,,Y,UNKNOWN,UNKNOWN,
ACC_P714,P714,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FULL,Y,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,장애인 화장실 있음,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: 장애인 화장실 있음,,,,Y,UNKNOWN,UNKNOWN,
ACC_P715,P715,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,FULL,FULL,FULL,N,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,내부 주 출입구 단차(2cm 이하) 있습니다+산책로 단차 및 요철 마감 구간 있습니다+경사로 설치 되어 있습니다,단차 없음+휠체어 접근 가능,장애인 화장실 있음+장애인 주차장 있음,"노면·단차 제약 — 조사문에 ""단차 및"" 명시",,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,FIX22: 논리검사 패턴 보완(요철·단차·노면불량),v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P716,P716,NONE,UNKNOWN,UNKNOWN,UNKNOWN,NONE,UNKNOWN,PARTIAL,NONE,Y,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,"주 출입구, 내부 단차(계단) 있습니다+주 출입구 단차(계단) 있습니다,+내부 단차 있습니다",단차 있음+폭 좁음+휠체어 접근 제한,,[FIX21-A] 경로상 휠체어 접근 불가 명시,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,ROUTE_SURVEY,경로 상태 조사: 단차 있음+폭 좁음+휠체어 접근 제한,,,,Y,UNKNOWN,UNKNOWN,
ACC_P717,P717,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,Y,UNKNOWN,UNKNOWN,,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,,,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,,v3,FACILITY_SURVEY,편의시설 조사: UNKNOWN,,,,Y,UNKNOWN,UNKNOWN,
ACC_P718,P718,FULL,UNKNOWN,UNKNOWN,UNKNOWN,FULL,FULL,FULL,FULL,Y,AVAILABLE,AVAILABLE,시설접근 기준 판정 — 활동참여 개별 근거 미확보,주출입구 경사로 있음,단차 없음+휠체어 접근 가능,장애인 화장실 있음+장애인 주차장 있음+엘리베이터 있음,[FULL 유지] 주출입구 경사로 있음 — 단 종교시설로 관광지 추천 대상에서는 제외,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량+대중교통,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",VERIFIED,검증완료(2026-07),,v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
ACC_P719,P719,PARTIAL,UNKNOWN,UNKNOWN,UNKNOWN,PARTIAL,FULL,FULL,FULL,N,CONDITIONAL,CONDITIONAL,시설접근 기준 판정 — 활동참여 개별 근거 미확보,주 출입구 접근로 경사(약 11도)가 있습니다+내부 관람로까지 계단으로만 이루어져 있어서 접근이 불가능합니다+화장실까지 계단 및 경사(약 14도) 있습니다,단차 없음+휠체어 접근 가능,장애인 화장실 있음+장애인 주차장 있음+엘리베이터 있음+휠체어 대여 가능,진입로 계단 — 휠체어 접근 제한,,,,,휠내비길(wheelnavi.kr) 음성안내 · 제주올레 오디오가이드(jejuolle.org) 코스별 음성해설,「탐나는수어」 앱 · 제주수어통역센터 여행수어 자료(jejudeaf.com),,IN_VENUE,관람 구간 내 이용 가능,차량,,,,,,,,,2023-12,,,,,,,UNKNOWN,UNKNOWN,,,,,제주관광약자접근성안내센터(이지제주) · 한국관광공사 열린관광 · ㈜휴플 현장조사,2024~2026 (주 조사 2026-06),https://easyjeju.net,제주관광공사 「오감으로 즐기는 제주」(2023.12.22) · 한국관광공사 열린관광지 · 이지제주,"현재 무장애 정보는 이동(지체) 접근성 기준입니다. 시각·청각·발달 장애 정보는 확보 중이며, 열린관광 모두의여행(access.visitkorea.or.kr) 또는 이지제주(easyjeju.net)에서 확인하실 수 있습니다.",SURVEYED,,FIX12: 조사 서술문 제약 명시로 FULL→PARTIAL 하향,v3,ROUTE_SURVEY,경로 상태 조사: 단차 없음+휠체어 접근 가능,,,,Y,UNKNOWN,UNKNOWN,
